time,x_maximum
9.065365018503512147e+02,1.272184032535949250e+01
9.072172396599588637e+02,1.325863250639806168e+01
9.079247808348839044e+02,1.399532490905205684e+01
9.086948463786908405e+02,1.522633361066424129e+01
9.102329505367594038e+02,1.438470429721514243e+01
9.110689104245606131e+02,1.613140055308037546e+01
9.133215209918440678e+02,1.482124814363305987e+01
9.150197049706027883e+02,1.161766103001413697e+01
9.156661279793246422e+02,1.190834490857131023e+01
9.163196397010690362e+02,1.223864853314930201e+01
9.169826684273273258e+02,1.263827249774336714e+01
9.176598590088123046e+02,1.314288524157180937e+01
9.183607193416852397e+02,1.382777821921072281e+01
9.191122574972536086e+02,1.491151614691997374e+01
9.207070212752970519e+02,1.265544676841788529e+01
9.213850313410215449e+02,1.317200857014124971e+01
9.220875198725749442e+02,1.386949384841442345e+01
9.228433371836712240e+02,1.498725428773061807e+01
9.244082896200704909e+02,1.317891726523071050e+01
9.251113296382236513e+02,1.388453660161241210e+01
9.258687400597025317e+02,1.501496489765651710e+01
9.274268053864223020e+02,1.334238919972998616e+01
9.281397217637467065e+02,1.412436074788346296e+01
9.289270388009736052e+02,1.549201284281867075e+01
9.304904578692779751e+02,1.558394310280414174e+01
9.320786655323668128e+02,1.605715573357457515e+01
9.343332343954018597e+02,1.429538743083705832e+01
9.351497668146982960e+02,1.589305187112945994e+01
9.374625273460170547e+02,1.281981455876795550e+01
9.381475004850993855e+02,1.338821636465043596e+01
9.388632482216138442e+02,1.418897252211651505e+01
9.396605257472742778e+02,1.563506468534364124e+01
9.412691386344630473e+02,1.635531009651252887e+01
9.435913608118322600e+02,1.655463491868873760e+01
9.465570761594157148e+02,1.344549956805219182e+01
9.472768995951498709e+02,1.428130521365407368e+01
9.480904523105454018e+02,1.585452783976733038e+01
9.504503469276651231e+02,1.223995304571605303e+01
9.511135104639142810e+02,1.264833294503277017e+01
9.517911024029345981e+02,1.315595498838908206e+01
9.524926892032290198e+02,1.384646356870671902e+01
9.532461195268565461e+02,1.494524464614291404e+01
9.548250613139176721e+02,1.290622147575127698e+01
9.555139943178310205e+02,1.350438358823554985e+01
9.562378617035274146e+02,1.436891901669115867e+01
9.570698350689757490e+02,1.608403046306871786e+01
9.593225453221758698e+02,1.448855499533804725e+01
9.601872606000239330e+02,1.645018870451274395e+01
9.627531243099166431e+02,1.829335190641415920e+01
9.696474471352440787e+02,1.284627590040190981e+01
9.703336097028457061e+02,1.342359645096777321e+01
9.710517482415167478e+02,1.424309519792475065e+01
9.718582345033056527e+02,1.576129829830634677e+01
9.735764549039125768e+02,1.741960294221802386e+01
9.778330246053362771e+02,1.449971422196263937e+01
9.787013899490999620e+02,1.648807926887489472e+01
9.817463087035122271e+02,1.230005487034590317e+01
9.824114080051757583e+02,1.272234453678227339e+01
9.830920295358741896e+02,1.325273468946625144e+01
9.837992162828979872e+02,1.398667028090037689e+01
9.845682294175867355e+02,1.520932123033972516e+01
9.861064583817948233e+02,1.430798391870209763e+01
9.869255096167037209e+02,1.592511961533413256e+01
9.892164150227754362e+02,1.318280040850466150e+01
9.899196759829477514e+02,1.389011868435845720e+01
9.906776846139703139e+02,1.502530366934006345e+01
9.922335496415091711e+02,1.340081869053980057e+01
9.929503093045764217e+02,1.421270555995861429e+01
9.937515183431513606e+02,1.568963725552894140e+01
9.953915467191656035e+02,1.672951278437605538e+01
9.983294586132551558e+02,1.525161421623910840e+01
9.998677630698424537e+02,1.449948136880865590e+01
1.000736050861911394e+03,1.648727983923939888e+01
1.003782928773879917e+03,1.227949957239709633e+01
1.004447358717553698e+03,1.269697254361680550e+01
1.005126926131334699e+03,1.321942928416275009e+01
1.005832140547633799e+03,1.393804230321782001e+01
1.006595449697540062e+03,1.511536925404408116e+01
1.008138443102361293e+03,1.386839788551173491e+01
1.008894333563879627e+03,1.498881858074100926e+01
1.010458854603489726e+03,1.318844335353035291e+01
1.011162437746986825e+03,1.389823985346372481e+01
1.011921323637238515e+03,1.504040031424287882e+01
1.013474288266493318e+03,1.348400537883461325e+01
1.014196844671254667e+03,1.434119590181115278e+01
1.015022609213440205e+03,1.600875119533003144e+01
1.017284332770440187e+03,1.392738088180337108e+01
1.018046628446914610e+03,1.509861216727436961e+01
1.019591296802433021e+03,1.378586885727501254e+01
1.020338911642738367e+03,1.484067681453579901e+01
1.021998637973162545e+03,1.192752119167349356e+01
1.022652704158966685e+03,1.227136396844672639e+01
1.023316773906018852e+03,1.267862885110157833e+01
1.023995589376221915e+03,1.319543322718624445e+01
1.024699412603175688e+03,1.390325604597102505e+01
1.025458844503667478e+03,1.504975783992605187e+01
1.027010182506315005e+03,1.353441754133728381e+01
1.027736455108549990e+03,1.442075357034060090e+01
1.028581198499090533e+03,1.623271936914430569e+01
1.030847368150317379e+03,1.553418968910457387e+01
1.032420684798739103e+03,1.579394735520011928e+01
1.034230988577022572e+03,1.799282070948021683e+01
1.039776799246206792e+03,1.545090606532514421e+01
1.041332602943759412e+03,1.539070004166064365e+01
1.042879972277475190e+03,1.511611040522523908e+01
1.044422853468439371e+03,1.387430564567208258e+01
1.045179365911338664e+03,1.499966002437928481e+01
1.046741043643208286e+03,1.325343744215735597e+01
1.047448435534077362e+03,1.399260051510658975e+01
1.048218168536590383e+03,1.522096864017043849e+01
1.049756289495759574e+03,1.436057438644709805e+01
1.050586612996012491e+03,1.606431672045030012e+01
1.052840559132978569e+03,1.434681650407933517e+01
1.053667807195077330e+03,1.602701974673593099e+01
1.055926209234080034e+03,1.406939737143747493e+01
1.056705998690787965e+03,1.537922209357767400e+01
1.058252060779240765e+03,1.506325554897531660e+01
1.059801186828546406e+03,1.360838031928145142e+01
1.060533219335571175e+03,1.454002432881070384e+01
1.061415647591791185e+03,1.662909927715941194e+01
1.064354270393018169e+03,1.428423135901592822e+01
1.065168624646824128e+03,1.586502523619451388e+01
1.067511835888344422e+03,1.242303794534440087e+01
1.068181106114557679e+03,1.287550345878843672e+01
1.068868459562257840e+03,1.345683898982265703e+01
1.069588908525840679e+03,1.429448024801935446e+01
1.070405020704220306e+03,1.588755591515766774e+01
1.072722645320146285e+03,1.274958105753674431e+01
1.073404556189868799e+03,1.329510447539556495e+01
1.074114324535326659e+03,1.404913867686238405e+01
1.074891209986693184e+03,1.533425763036156475e+01
1.076433232688398448e+03,1.486348049156620732e+01
1.078063328597830832e+03,1.221720391275248474e+01
1.078725776127078461e+03,1.262045437464444930e+01
1.079402261872617601e+03,1.311978850148552134e+01
1.080101854857039143e+03,1.379489528011336041e+01
1.080850155209869399e+03,1.485289848985719097e+01
1.082492821940069007e+03,1.208765556148997256e+01
1.083151358343781794e+03,1.246303708097561724e+01
1.083821932144559469e+03,1.291831217745827232e+01
1.084511288353401596e+03,1.351489385035808510e+01
1.085235930311579523e+03,1.438553072113487907e+01
1.086071819766820227e+03,1.613048506784551606e+01
1.088324394904689825e+03,1.481487981644962915e+01
1.090042132030954008e+03,1.148135633896113639e+01
1.090685564880056518e+03,1.175148936806145272e+01
1.091335123587194630e+03,1.205323144596720475e+01
1.091992597984651866e+03,1.241228944938207590e+01
1.092661379482580287e+03,1.285428550407906201e+01
1.093347760693799955e+03,1.342823367993734252e+01
1.094066217722322790e+03,1.425023140784276166e+01
1.094873985622255532e+03,1.577843493830632049e+01
1.096629001898247679e+03,1.767181035542300194e+01
1.101549649077044251e+03,1.388286377556641682e+01
1.102307070021140817e+03,1.501542485255773229e+01
1.103865033516071890e+03,1.334501589632790264e+01
1.104578118872871300e+03,1.412830053876852254e+01
1.105366014766512308e+03,1.550052205677869921e+01
1.106931243679137424e+03,1.562520875416034016e+01
1.108535479905391867e+03,1.629593499512737509e+01
1.110822459384327885e+03,1.601927862841337813e+01
1.113082148819869644e+03,1.401069029742401639e+01
1.113854310857901282e+03,1.526014575561362108e+01
1.115392776861330276e+03,1.453568908921016778e+01
1.116273915046101138e+03,1.661652738807631380e+01
1.119215139220421179e+03,1.415515179624832243e+01
1.120007290504062667e+03,1.556247699878562152e+01
1.121588495999163570e+03,1.593956054264756617e+01
1.123872086635199139e+03,1.332860344531574093e+01
1.124584121828309662e+03,1.410373098347440468e+01
1.125368463335945762e+03,1.544787588984380378e+01
1.126923720221597705e+03,1.537526588301281727e+01
1.128469400019974273e+03,1.504703890391523124e+01
1.130021107452161459e+03,1.352262739565930971e+01
1.130746496356048738e+03,1.440202611810574140e+01
1.131586434019569651e+03,1.617770072218158006e+01
1.133842778253170991e+03,1.514318785053044358e+01
1.135383554405187851e+03,1.400429718544712010e+01
1.136154921626413397e+03,1.524745537269248885e+01
1.137693158076657710e+03,1.447921424732652618e+01
1.138554917929635167e+03,1.641910770396015096e+01
1.140962842033925199e+03,1.738570494440476821e+01
1.145232750693613980e+03,1.395279372261978246e+01
1.145997947776311776e+03,1.514703792664098359e+01
1.147538507935405278e+03,1.402037503082277681e+01
1.148311886859246442e+03,1.527946971645498486e+01
1.149850915969030211e+03,1.462136551874772294e+01
1.150771377524575655e+03,1.697561315255373060e+01
1.154435656112349761e+03,1.293027305491670020e+01
1.155125731366454374e+03,1.353705505258555064e+01
1.155852029914271498e+03,1.442075104107011896e+01
1.156696772623818333e+03,1.623271164650720877e+01
1.158962940428258889e+03,1.553413342339124092e+01
1.160536242419033897e+03,1.579366132883213325e+01
1.162345173477183380e+03,1.798556087904229628e+01
1.167888763869500735e+03,1.530426225117789052e+01
1.169428908871309204e+03,1.473255229770786734e+01
1.170449364685354794e+03,1.769652071048879449e+01
1.175355933276540100e+03,1.436758884086758492e+01
1.176187862408617548e+03,1.608359238600188235e+01
1.178440592262256359e+03,1.448543292214440825e+01
1.179304309899273676e+03,1.643973746973181349e+01
1.181783917502335498e+03,1.786164903646629654e+01
1.187560290301065606e+03,1.142432711134412493e+01
1.188202533279379168e+03,1.168631643559876743e+01
1.188850545326548627e+03,1.197690801394322690e+01
1.189505893266782550e+03,1.232051763592715865e+01
1.190171563657006800e+03,1.273955231274060296e+01
1.190852909571665350e+03,1.327540072551209427e+01
1.191561467029957157e+03,1.402000174558469681e+01
1.192334599219067286e+03,1.527535344073807977e+01
1.193873486859785089e+03,1.460314094553194231e+01
1.194784177473458612e+03,1.689112075949968883e+01
1.197843499475991621e+03,1.721325185670866986e+01
1.201477963893362130e+03,1.620299322468042291e+01
1.203738050903675230e+03,1.532148505592670240e+01
1.205279211596099685e+03,1.480858248214616779e+01
1.207022971250280534e+03,1.131747454249827989e+01
1.207663076836410255e+03,1.156487817573308163e+01
1.208308347611000045e+03,1.183572480033846297e+01
1.208959987506838161e+03,1.215248952758897794e+01
1.209620364144972427e+03,1.253270352068029503e+01
1.210293486468207448e+03,1.300692203706632810e+01
1.210987172580358902e+03,1.363660028088509790e+01
1.211721330292052244e+03,1.458240022741032149e+01
1.212621543361980684e+03,1.679711365544409674e+01
1.215580218636481504e+03,1.592379499627734063e+01
1.217871780107579298e+03,1.317046273150931235e+01
1.218574341227470995e+03,1.387240112595549313e+01
1.219330464315110248e+03,1.499259310071598783e+01
1.220893966875052001e+03,1.321127133965426559e+01
1.221598867009651485e+03,1.393120785454616772e+01
1.222361401592213497e+03,1.510237766218243038e+01
1.223905668688566720e+03,1.380455698679352849e+01
1.224655093029193267e+03,1.487370452806651500e+01
1.226276152483727401e+03,1.231764889690365194e+01
1.226941830864999247e+03,1.274411146986117593e+01
1.227623370023005009e+03,1.328141765570279631e+01
1.228332295318524757e+03,1.402888306862479340e+01
1.229106555938369183e+03,1.529318765458058671e+01
1.230646140433878827e+03,1.468202966155985578e+01
1.231608604475949733e+03,1.730781669292574776e+01
1.236033040137498119e+03,1.183666464334217849e+01
1.236684734769071156e+03,1.216391134293971632e+01
1.237345455719487518e+03,1.254664200230572213e+01
1.238019100614714262e+03,1.302475417552703085e+01
1.238713689691814579e+03,1.366135672529647316e+01
1.239449916660938470e+03,1.462354366504673031e+01
1.240371118626129373e+03,1.698185521626232841e+01
1.244026913837567690e+03,1.306029994088910406e+01
1.244723491417343439e+03,1.371643336384367906e+01
1.245464502806540395e+03,1.471655441552716503e+01
1.246461631608874313e+03,1.754883747205744271e+01
1.250768733120931756e+03,1.653182346365833411e+01
1.253751096963766486e+03,1.312842758966003132e+01
1.254451319780226868e+03,1.381242407883198453e+01
1.255201331821773920e+03,1.488403107269878412e+01
1.256813935526613477e+03,1.241805463054590675e+01
1.257483031015823371e+03,1.286925043002529101e+01
1.258170096559275635e+03,1.344839752390782905e+01
1.258889952773411778e+03,1.428138144190162784e+01
1.259703520092763711e+03,1.585471737948827986e+01
1.262063073514489361e+03,1.224350648923839202e+01
1.262726349708793578e+03,1.265269423313162278e+01
1.263404116396606241e+03,1.316162679419619508e+01
1.264106020585787974e+03,1.385459014379553366e+01
1.264860286154489131e+03,1.496001219136534033e+01
1.266433725606672169e+03,1.300618024864198929e+01
1.267127527386046040e+03,1.364118877916551575e+01
1.267862064992231808e+03,1.458999642782347728e+01
1.268765832883286976e+03,1.682939410533534641e+01
1.271743932723330545e+03,1.628617317415542587e+01
1.274026847209685229e+03,1.594046690726993276e+01
1.276310023659372973e+03,1.333737050587641981e+01
1.277022618142505053e+03,1.411684129235686314e+01
1.277808839933423315e+03,1.547584433332897902e+01
1.279369039200097404e+03,1.550652709829874176e+01
1.280935655093747982e+03,1.565588176237608131e+01
1.282554875177958365e+03,1.649097506979058281e+01
1.285593029930253124e+03,1.237289570306936426e+01
1.286260564419707407e+03,1.281276989736900696e+01
1.286945081261258565e+03,1.337258067777621662e+01
1.287659793964966866e+03,1.416523286730071973e+01
1.288453291753445228e+03,1.558160808721763324e+01
1.290040624389469940e+03,1.604296398720915917e+01
1.292296749096866279e+03,1.419057871110428160e+01
1.293094508201778808e+03,1.564194645490065660e+01
1.294706423570052721e+03,1.639873797071111383e+01
1.297076106758790502e+03,1.706443406331064949e+01
1.300680306896874299e+03,1.433174745495333902e+01
1.301504292801845168e+03,1.598690726391214056e+01
1.303771147471571339e+03,1.375034275234998127e+01
1.304515418826761106e+03,1.477866994572280035e+01
1.305668297035367232e+03,1.836011685801363669e+01
1.312481333697473929e+03,1.499167776197034030e+01
1.314044929466838767e+03,1.320910613485541951e+01
1.314749703738674953e+03,1.392807291522056801e+01
1.315511885159605299e+03,1.509643518614504920e+01
1.317056792279412548e+03,1.377502456783853724e+01
1.317803373382171912e+03,1.482164295869135273e+01
1.319502365323857703e+03,1.161180277214512202e+01
1.320148655426273081e+03,1.190157045478829723e+01
1.320801989402750905e+03,1.223058743402835269e+01
1.321464764548489484e+03,1.262835219750395233e+01
1.322141561765796041e+03,1.313001793549484475e+01
1.322841713484634738e+03,1.380943749680736943e+01
1.323591431596831399e+03,1.487870811920836189e+01
1.325208244825568727e+03,1.236723011803811723e+01
1.325875586290914271e+03,1.280570701900263941e+01
1.326559790835315880e+03,1.336315312599857208e+01
1.327273885688566679e+03,1.415097101430741589e+01
1.328065181619675286e+03,1.555000632012937523e+01
1.329642729105353510e+03,1.587398808929202509e+01
1.331974283298807677e+03,1.256386902342071643e+01
1.332648705978973794e+03,1.305398475292783189e+01
1.333344799219234346e+03,1.370213874407262189e+01
1.334084543959319717e+03,1.469221131860809493e+01
1.335055469416719461e+03,1.736917957222817321e+01
1.339336868912201453e+03,1.365396954496447712e+01
1.340072650838455274e+03,1.461518145468038377e+01
1.340989211021249503e+03,1.694218554526128528e+01
1.344743403300907858e+03,1.193483590032746733e+01
1.345397665435790486e+03,1.228005412120230666e+01
1.346062014943827990e+03,1.268937421108454267e+01
1.346741269851668221e+03,1.320948073853737981e+01
1.347445904512148672e+03,1.392359531225442382e+01
1.348207583806381990e+03,1.508796553931227535e+01
1.349753468203139846e+03,1.373254675522583312e+01
1.350496110107082586e+03,1.474797694167317452e+01
1.351542970742420039e+03,1.785104048025359091e+01
1.356652534224658666e+03,1.788850047000634191e+01
1.362260424619462356e+03,1.302448556603659569e+01
1.362955153835398050e+03,1.366654304332027259e+01
1.363691820521269165e+03,1.463221403367611728e+01
1.364618077595390105e+03,1.702432459250874786e+01
1.368237851219441154e+03,1.378177650983169222e+01
1.368985074571390896e+03,1.483348276994587067e+01
1.370657250456414431e+03,1.182026598826476693e+01
1.371308529051701271e+03,1.214461088812695344e+01
1.371968669472700185e+03,1.252310074651739313e+01
1.372641434273615914e+03,1.299465717545158228e+01
1.373334505638359587e+03,1.361962560773735831e+01
1.374067272115217520e+03,1.455441554009182425e+01
1.374955389937259724e+03,1.668406534411783326e+01
1.377889420952776845e+03,1.482049149306272540e+01
1.379589678328296031e+03,1.160260904598785636e+01
1.380235760666193300e+03,1.189094502309879786e+01
1.380888817168773585e+03,1.221795394914932231e+01
1.381551197196302155e+03,1.261282319419183473e+01
1.382227383364839625e+03,1.310991451981993272e+01
1.382926440854997963e+03,1.378089036665681810e+01
1.383673396384001080e+03,1.482820796741050096e+01
1.385356321527940963e+03,1.173327996502726478e+01
1.386005452265126905e+03,1.204268877679942307e+01
1.386662627625199320e+03,1.239957285540188003e+01
1.387330968187759709e+03,1.283830788358284458e+01
1.388016626009067522e+03,1.340676616571902713e+01
1.388733618661348601e+03,1.421727741797652733e+01
1.389535603603581876e+03,1.570028629403036469e+01
1.391183577673406489e+03,1.681275552397872630e+01
1.394150626293192090e+03,1.609431330390424719e+01
1.396402973933728163e+03,1.456223736886483522e+01
1.397294717873360696e+03,1.671854183467855393e+01
1.400231043189952061e+03,1.514708570457959702e+01
1.401771570390751549e+03,1.402273376037376806e+01
1.402545248067991452e+03,1.528419453919998361e+01
1.404084453893359068e+03,1.464227084072475549e+01
1.405017462144578985e+03,1.707992302169851939e+01
1.408618594056496022e+03,1.452760844715094102e+01
1.409496716826358806e+03,1.658676890702272644e+01
1.412446918637321915e+03,1.383296684734145998e+01
1.413199164383133166e+03,1.492448179694230070e+01
1.414787218718085796e+03,1.275613303204949922e+01
1.415469409604760131e+03,1.330374336997888385e+01
1.416179714626894565e+03,1.406196154038024737e+01
1.416958299895221217e+03,1.536055080492555014e+01
1.418502505800267272e+03,1.498003466202031042e+01
1.420069354327127485e+03,1.313794482316455436e+01
1.420770100427330362e+03,1.382595195244861053e+01
1.421521455735628706e+03,1.490823648283284264e+01
1.423118065863006223e+03,1.262897436496404957e+01
1.423795018623355645e+03,1.313772255750424556e+01
1.424495593875772329e+03,1.382041340720149414e+01
1.425246396828396200e+03,1.489830696093604345e+01
1.426849022018857340e+03,1.254600631489764417e+01
1.427522767455946678e+03,1.303115043781391513e+01
1.428217683116610033e+03,1.367025961333195738e+01
1.428954666232704767e+03,1.463843781335955896e+01
1.429884718725812490e+03,1.705572018205745266e+01
1.433491299034013309e+03,1.421821445263937278e+01
1.434293668960499417e+03,1.570568781949056181e+01
1.435945989994434740e+03,1.685672425997812951e+01
1.438949240532139584e+03,1.663912576941731913e+01
1.441886227108630692e+03,1.438528110567493279e+01
1.442722325739487587e+03,1.613303157051602810e+01
1.444975003059376832e+03,1.483259087444680624e+01
1.446647575857272841e+03,1.181693759312187453e+01
1.447298770448689993e+03,1.214069692319456806e+01
1.447958793899364082e+03,1.251833273712069428e+01
1.448631381933231069e+03,1.298857350655744192e+01
1.449324150251993160e+03,1.361122149318899410e+01
1.450056236012587533e+03,1.454062669383301021e+01
1.450938895970185740e+03,1.663136081823927981e+01
1.453877117463259310e+03,1.430710828728191686e+01
1.454695991506225482e+03,1.592287558996301833e+01
1.456988143273695869e+03,1.315946387704756226e+01
1.457690085734284366e+03,1.385665023575960930e+01
1.458444564260357993e+03,1.496376568184837907e+01
1.460016715031826834e+03,1.303081829706152561e+01
1.460711767789515534e+03,1.367533702650098704e+01
1.461449185063140249e+03,1.464695613344200709e+01
1.462384681347455853e+03,1.710003345354418158e+01
1.465983856491144024e+03,1.477469324254180805e+01
1.467117932731359133e+03,1.828120568174853844e+01
1.474086433802847750e+03,1.203916259120646437e+01
1.474743575665214621e+03,1.240466913549034089e+01
1.475412092561010923e+03,1.284470880417445748e+01
1.476098039294988894e+03,1.341535903170285593e+01
1.476815615016741049e+03,1.423044239556074331e+01
1.477619869352538217e+03,1.573120840853342095e+01
1.479296475879055606e+03,1.708463286564253281e+01
1.482896948369660549e+03,1.458622353536323679e+01
1.483799359085291371e+03,1.681716695739350698e+01
1.486769087468763246e+03,1.614375795806559211e+01
1.489022325439770839e+03,1.490774581208692950e+01
1.490618858939831398e+03,1.263002178813292531e+01
1.491295853214649469e+03,1.313907647757025998e+01
1.491996503132020052e+03,1.382234411618889247e+01
1.492747498250286981e+03,1.490176521769181051e+01
1.494347951746762192e+03,1.257540888252609079e+01
1.495022815763888048e+03,1.306876807942523300e+01
1.495719681329640935e+03,1.372286092197661134e+01
1.496461268139823687e+03,1.472754776771700413e+01
1.497473040333216431e+03,1.764280599223360468e+01
1.502427014678081605e+03,1.319422214951334560e+01
1.503130929136464601e+03,1.390656810654327913e+01
1.503890723341111425e+03,1.505595077450500341e+01
1.505441051977132929e+03,1.356733671060321633e+01
1.506169841056625273e+03,1.447344896953848270e+01
1.507029507162874324e+03,1.639679901623893699e+01
1.509396236517706711e+03,1.703691277910830593e+01
1.513009748973274554e+03,1.396323262014479027e+01
1.513776164394097350e+03,1.516713851141770775e+01
1.515315635303683393e+03,1.411458933144998262e+01
1.516101741138032367e+03,1.547429561768753636e+01
1.517661646464857313e+03,1.549917525674604946e+01
1.519226641228793369e+03,1.561997086491162534e+01
1.520828610954299165e+03,1.626430489923588496e+01
1.523103653371699693e+03,1.576993624188350651e+01
1.524838938716366783e+03,1.754100433341880461e+01
1.529135799515781173e+03,1.638003354476655815e+01
1.531481328686800225e+03,1.682490226060456351e+01
1.534456201871724261e+03,1.623323093366043324e+01
1.536722512422393493e+03,1.553847321065319775e+01
1.538296958014914935e+03,1.581578966023254829e+01
1.540868988996690405e+03,1.085298780739990754e+01
1.541501054634466982e+03,1.104581539143037361e+01
1.542136440173151641e+03,1.124512120799121817e+01
1.542775294965569401e+03,1.146967803790803941e+01
1.543418538468775296e+03,1.172592186432512307e+01
1.544067483943732441e+03,1.202324014906166560e+01
1.544724112144301216e+03,1.237614557452765673e+01
1.545391648789316378e+03,1.280894079662731500e+01
1.546075996132442469e+03,1.336746750304181930e+01
1.546790373160672516e+03,1.415749294653831569e+01
1.547582669791820990e+03,1.556441139322829947e+01
1.549164465492007594e+03,1.594985496881068876e+01
1.551443599696644469e+03,1.342636024139803297e+01
1.552162096990363125e+03,1.425180539002589342e+01
1.552970149858581863e+03,1.578223130783944583e+01
1.554735811829881413e+03,1.773853807213607325e+01
1.559636470687595420e+03,1.511111939928880332e+01
1.561179814987960754e+03,1.384994181641836164e+01
1.561933788919968265e+03,1.495516153367194434e+01
1.563508957113093857e+03,1.297389641880966415e+01
1.564201150891226234e+03,1.359670586532433845e+01
1.564932073264944165e+03,1.451691218104047287e+01
1.565805995753752086e+03,1.654468125436585879e+01
1.568778269684746647e+03,1.331211036589015606e+01
1.569489262990111001e+03,1.407915326775040299e+01
1.570270175737147611e+03,1.539617436966371145e+01
1.571818151611736539e+03,1.513928670702096113e+01
1.573359190165170730e+03,1.398577987818135426e+01
1.574128292232314379e+03,1.521098627419779170e+01
1.575666499707121147e+03,1.431552023072736723e+01
1.576487089319621418e+03,1.594452760407374470e+01
1.578768519899083458e+03,1.337502065864649126e+01
1.579483560570754662e+03,1.417351449858271550e+01
1.580278360295196308e+03,1.560013304212956697e+01
1.581872299760099850e+03,1.614684342408765261e+01
1.584125735414000019e+03,1.492916716927657461e+01
1.585711292131593382e+03,1.279555589247050129e+01
1.586395192255120264e+03,1.335592727994075801e+01
1.587108816684695967e+03,1.414006625737113865e+01
1.587898462212504910e+03,1.552609149028273805e+01
1.589469649851472468e+03,1.575170284832064915e+01
1.591172636359342732e+03,1.730393425199941149e+01
1.595635903000152894e+03,1.155015980461907965e+01
1.596280818829932741e+03,1.183046916713904118e+01
1.596932326094562995e+03,1.214627697669163808e+01
1.597592516374357501e+03,1.252512989590371362e+01
1.598265356553989704e+03,1.299724746886520066e+01
1.598958557326974415e+03,1.362320705320242453e+01
1.599691615508012319e+03,1.456030495927262614e+01
1.600582159143941908e+03,1.670714643577052172e+01
1.603517285241490754e+03,1.503917667363225164e+01
1.605070374686144760e+03,1.348019172115923503e+01
1.605792656443452188e+03,1.433523121961834157e+01
1.606617134660458760e+03,1.599289837504672640e+01
1.608882444930926340e+03,1.379979497982697367e+01
1.609631404761639260e+03,1.486526099289704561e+01
1.611260370488132367e+03,1.222944085559140071e+01
1.611923202042808725e+03,1.263544140578643926e+01
1.612600280137670552e+03,1.313921187787067346e+01
1.613300937511380198e+03,1.382253675141734739e+01
1.614051951825104652e+03,1.490211044189815937e+01
1.615652193200077363e+03,1.257831333221955816e+01
1.616327168772883397e+03,1.307249282471674157e+01
1.617024230181261601e+03,1.372809245238025611e+01
1.617766288090632997e+03,1.473651799542922980e+01
1.618791916239929833e+03,1.772778338401294107e+01
1.623692178688954073e+03,1.492497667752647317e+01
1.625279700149178780e+03,1.276441275579056622e+01
1.625962246529825734e+03,1.331467403025639307e+01
1.626673235736656579e+03,1.407822898317696669e+01
1.627454021887502222e+03,1.539424782906624500e+01
1.629001769047385324e+03,1.513061953813785188e+01
1.630543438922083396e+03,1.394439584619018113e+01
1.631307667230856396e+03,1.513095663317738371e+01
1.632849348529917052e+03,1.394379836262688777e+01
1.633613508293328096e+03,1.512981548791026398e+01
1.635155277956662985e+03,1.393831943157068309e+01
1.635918811487888661e+03,1.511936951523192896e+01
1.637461446217759885e+03,1.388786718179353663e+01
1.638219402462595326e+03,1.502467464451020973e+01
1.639775396186991202e+03,1.339729935760566626e+01
1.640491919239345179e+03,1.420734155246942620e+01
1.641292225721239447e+03,1.567720014005290530e+01
1.642923874415422915e+03,1.663731204106759165e+01
1.645861127960206204e+03,1.436719131328694310e+01
1.646692965396694035e+03,1.608249516440879390e+01
1.648945745886083614e+03,1.447760825071508783e+01
1.649807006342452041e+03,1.641381974722144932e+01
1.652203195150693546e+03,1.729334558669191324e+01
1.656093117186567952e+03,1.826534186594709652e+01
1.662439416055197171e+03,1.765082025580120728e+01
1.667381509747776818e+03,1.340486109525532221e+01
1.668098542021917638e+03,1.421887377686789833e+01
1.668900799366232832e+03,1.570401560346398107e+01
1.670551749955561945e+03,1.684297704190892730e+01
1.673541045057379961e+03,1.645461222879823637e+01
1.676209580101463416e+03,1.867553042562180110e+01
1.684283526123786714e+03,1.517759597374641700e+01
1.685822543015558040e+03,1.416502514411681091e+01
1.686616224867192386e+03,1.558438426020195955e+01
1.688204502968836323e+03,1.605828105922467230e+01
1.690458965924962740e+03,1.430361780772815017e+01
1.691277136785889525e+03,1.591395261573890707e+01
1.693574609951108187e+03,1.306398399623830642e+01
1.694271380256249586e+03,1.372158716428201508e+01
1.695012852751453920e+03,1.472536704227071169e+01
1.696021537974547527e+03,1.762336037962666069e+01
1.701021591065961502e+03,1.255475722566477614e+01
1.701695667391362349e+03,1.304232953665197492e+01
1.702391157257935902e+03,1.368584754289047822e+01
1.703129480020033270e+03,1.466464412433608722e+01
1.704077345366031750e+03,1.719768415986506582e+01
1.707700728247569032e+03,1.598451456503932278e+01
1.709968197250264893e+03,1.373139934867152157e+01
1.710710735100359670e+03,1.474600617152428406e+01
1.711753591445662096e+03,1.782841414045440942e+01
1.716738106000174412e+03,1.692798399669821663e+01
1.720792187823880340e+03,1.044487401560882489e+01
1.721418612695998263e+03,1.059916397224433204e+01
1.722047507385049357e+03,1.074989577976375088e+01
1.722678407035545206e+03,1.091591618901064820e+01
1.723311729987096442e+03,1.110003654975005638e+01
1.723948021883590172e+03,1.130596538030258102e+01
1.724588013537443430e+03,1.153874862758706854e+01
1.725232717514599017e+03,1.180551189452730476e+01
1.725883600047701748e+03,1.211680616791358744e+01
1.726542914974147607e+03,1.248927077929709384e+01
1.727214436237288510e+03,1.295157929375880457e+01
